id,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,title,release_date,developer,genres,multiplayer_or_singleplayer,price,dc_price,overall_review,detailed_review,reviews,percent_positive,win_support,mac_support,lin_support
15771,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,2010,Action,Hudson Soft,0.0,0.0,0.02,0.0,0.02,>observer_,2017-08-15,Bloober Team SA,Adventure;Indie,Single-player,0.0,0.0,Positive,Positive,40.0,85,1,1,1
15773,Moujuutsukai to Oujisama,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,Bloodline Champions,2011-10-28,Stunlock Studios,Action;Free to Play;Massively Multiplayer,Single-player,0.0,0.0,Positive,Mostly Positive,193.0,78,1,0,0
15774,Root Infinity Rexx,PSV,2015,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,Earthworms,2018-02-23,All Those Moments,Adventure;Casual;Indie,Single-player,299.0,299.0,Positive,Positive,14.0,100,1,0,0
15775,Cube,PSP,2007,Puzzle,D3Publisher,0.02,0.0,0.0,0.0,0.02,KURSK,2018-11-07,Jujubee S.A.,Action;Adventure;Indie;Simulation,Single-player,349.0,349.0,Mixed,Very Positive,2145.0,87,1,1,1
15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,2007,Racing,Sunrise Interactive,0.0,0.0,0.02,0.0,0.02,Human-powered spacecraft,2018-05-03,Shiv,Casual;Indie,Single-player,42.0,42.0,Positive,Mostly Positive,89.0,79,1,0,0
15781,Yoake Yori Ruriiro na Portable,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,Super Puzzle Platformer Deluxe,2013-05-24,Andrew Morrish,Action;Casual;Indie,Single-player,349.0,349.0,Positive,Very Positive,156.0,89,1,1,0
15782,Big Bass Fishing,PS,2002,Action,Take-Two Interactive,0.0,0.0,0.02,0.0,0.02,Fitness Dash™,2010-05-06,Sarbakan,Casual,Single-player,0.0,0.0,Positive,Very Positive,54.0,88,1,1,0
15783,Reine des Fleurs,PSV,2015,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02,Firebird - The Unfinished,2018-04-27,Innerspace VR,Casual;Indie,Single-player,199.0,199.0,Positive,Positive,11.0,100,1,0,0
15786,Namco Museum 50th Anniversary (JP sales),PS2,2005,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Cold Iron - Quick Draw Western Duels,2018-01-29,"Catch & Release, LLC",Action;Indie,Single-player,439.0,439.0,Positive,Positive,17.0,100,1,0,0
15787,Gummy Bears Magical Medallion,Wii,2011,Platform,Storm City Games,0.02,0.0,0.0,0.0,0.02,Return to Krondor,2016-12-15,PyroTechnix,RPG,Single-player,399.0,399.0,Mixed,Very Positive,118.0,84,1,0,0
15788,Colin McRae Rally 2005,PC,2004,Racing,Codemasters,0.0,0.01,0.0,0.0,0.02,101 Ways to Die,2016-03-17,4 Door Lemon,Action;Casual;Indie;Strategy,Single-player,369.0,369.0,Positive,Positive,10.0,80,1,0,0
15792,Dark Void,PC,2010,Action,Capcom,0.0,0.01,0.0,0.0,0.02,Thaumistry: In Charm's Way,2017-10-07,Bobbates LLC.,Adventure;Indie,Single-player,165.0,165.0,Positive,Positive,19.0,100,1,1,1
15798,Star Trek: Legacy,PC,2006,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02,Instant Dungeon!,2014-11-25,With The Love Studios,Action;Indie,Single-player,119.0,119.0,Positive,Positive,21.0,90,1,0,0
15799,NHL 16,X360,2015,Sports,Electronic Arts,0.0,0.02,0.0,0.0,0.02,Sleep Tight,2018-07-26,We Are Fuzzy,Action;Indie;Strategy,Single-player,199.0,199.0,Positive,Positive,18.0,88,1,0,0
15801,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,2006,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,Chronicle of Innsmouth,2017-05-05,Umberto Parisi (rmonic79);Amedeo Vasaturo (meovas),Adventure,Single-player,419.0,419.0,Positive,Positive,12.0,91,1,0,0
15805,Football Academy,DS,2009,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.02,Achievement Lurker: We Give Up!,2018-01-24,Perverse Games,Adventure;Indie;RPG,Single-player,85.0,85.0,Positive,Very Positive,3930.0,80,1,0,0
15807,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0.0,0.0,0.02,Azada: Ancient Magic,2018-04-20,Big Fish Studios,Adventure;Casual,Single-player,259.0,259.0,Positive,Positive,29.0,93,1,0,0
15809,Memories Off #5: Encore,PS2,2007,Adventure,CyberFront,0.0,0.0,0.02,0.0,0.02,Pig Eat Ball,2018-09-26,Mommy's Best Games,Adventure;Indie,Single-player,459.0,459.0,Positive,Very Positive,126.0,82,1,1,1
15810,Brave Story: Boku no Kioku to Negai,DS,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Legendary,2008-12-01,Spark Unlimited,Action,Single-player,199.0,199.0,Mixed,Very Positive,543.0,92,1,0,0
15815,Tsuyo Kiss 2 Gakki: Swift Love,PS2,2009,Adventure,Revolution (Japan),0.0,0.0,0.02,0.0,0.02,LOOP: A Tranquil Puzzle Game,2015-05-22,John Cullen,Casual;Indie,Single-player,199.0,199.0,Positive,Mostly Positive,10.0,70,1,1,1
15816,Achtung Panzer: Kharkov 1943,PC,2010,Strategy,Mamba Games,0.0,0.01,0.0,0.0,0.02,Tokaido,2017-12-04,Funforge,Adventure;Indie;Strategy,Single-player,349.0,349.0,Mixed,Positive,27.0,96,1,1,0
15822,The Incredibles: Rise of the Underminer,PC,2005,Action,THQ,0.01,0.0,0.0,0.0,0.02,SushiParty,2018-04-25,AECRNIA,Action;Casual;Indie,Single-player,199.0,199.0,Positive,Positive,36.0,80,1,0,0
15823,Winter Sports 3: The Great Tournament,X360,2010,Sports,Tradewest,0.0,0.01,0.0,0.0,0.02,EggK47,2016-09-30,Lorag Games,Action;Casual;Indie;Simulation,Single-player,42.0,42.0,Positive,Mixed,63.0,60,1,0,0
15824,Farm Frenzy,PC,2008,Strategy,Mumbo Jumbo,0.01,0.0,0.0,0.0,0.02,Cosmic Dust & Rust,2016-05-17,16bit Nights,Action;Casual;Indie;Strategy,Single-player,42.0,21.0,Mixed,Positive,46.0,93,1,0,0
15825,Ore wa Shoujo Mangaka,PSP,2012,Action,Giza10,0.0,0.0,0.02,0.0,0.02,Mahjong Club,2018-08-29,PrinceXI,Casual;Indie;Sports,Single-player,199.0,199.0,Positive,Positive,32.0,96,1,0,0
15827,A Vampyre Story,PC,2008,Adventure,Crimson Cow,0.0,0.01,0.0,0.0,0.02,Tiny Brains,2013-12-11,Spearhead Games,Action;Adventure;Casual;Indie,Single-player,349.0,349.0,Positive,Positive,19.0,100,1,0,0
15828,Puyo Puyo Tetris,WiiU,2014,Puzzle,Sega,0.0,0.0,0.02,0.0,0.02,Fearless Fantasy,2014-05-15,Enter Skies,Action;Adventure;Casual;Indie;RPG,Single-player,319.0,319.0,Positive,Positive,17.0,100,1,0,0
15829,Exhibition Volume 6,XB,2004,Misc,Microsoft Game Studios,0.01,0.0,0.0,0.0,0.02,Quell 4D,2016-10-14,Rubycone,Action;Indie,Single-player,565.0,565.0,Positive,Positive,21.0,80,1,0,0
15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,2008,Misc,Sega,0.0,0.0,0.02,0.0,0.02,Twinship,2019-03-14,RewindApp,Casual;Indie;Strategy,Single-player,42.0,42.0,Positive,Positive,15.0,86,1,0,0
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,2011,Misc,Disney Interactive Studios,0.0,0.0,0.02,0.0,0.02,Alien Shooter: Revisited,2009-05-27,Sigma Team Inc.,Action;Indie;RPG,Single-player,199.0,199.0,Mixed,Positive,25.0,80,1,0,0
15834,LifeSigns: Surgical Unit,DS,2005,Simulation,JoWood Productions,0.01,0.01,0.0,0.0,0.02,Desolate Wastes: Vendor Chronicles,2017-07-21,Rotatipyra,Action;Casual;Indie;Simulation;Strategy,Single-player,42.0,21.0,Mixed,Very Positive,139.0,85,1,0,0
15836,Kao the Kangaroo Round 2,GC,2005,Platform,JoWood Productions,0.01,0.0,0.0,0.0,0.02,Qbik,2017-11-17,Norbert Palacz,Adventure;Casual;Indie,Single-player,199.0,199.0,Positive,Positive,11.0,100,1,1,1
15837,Majesty 2 Collection,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,DROD: The Second Sky,2016-11-18,Caravel Games,Adventure;Indie;Strategy,Single-player,479.0,479.0,Positive,Mostly Positive,60.0,75,1,1,1
15838,Sniper Elite,PC,2005,Shooter,MC2 Entertainment,0.0,0.01,0.0,0.0,0.02,Sixth Grade Detective,2015-12-21,Choice of Games,Indie;RPG,Single-player,165.0,165.0,Positive,Positive,31.0,96,1,1,1
15839,The Dark Hills of Cherai,PC,2009,Puzzle,Unknown,0.0,0.01,0.0,0.0,0.02,Picross Touch,2016-08-24,Jon Gallant,Casual;Free to Play;Indie;Strategy,Single-player,0.0,0.0,Positive,Very Positive,87.0,96,1,1,1
15840,FIFA Soccer 08,PC,2007,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.02,Soul Saber 2,2017-03-15,Yamadaya,Nudity;Action;Indie,Single-player,369.0,369.0,Mixed,Mostly Positive,154.0,78,1,0,0
15841,Zoey 101: Field Trip Fiasco,DS,2007,Action,THQ,0.02,0.0,0.0,0.0,0.02,SKIPCHASER,2018-06-04,Ponywolf,Action;Indie;RPG,Single-player,199.0,199.0,Positive,Very Positive,80.0,88,1,1,0
15844,Usavichi: Game no Jikan,DS,2011,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Just Get Through,2015-01-30,Retrific,Action;Adventure;Casual;Indie;Racing,Single-player,259.0,259.0,Positive,Positive,16.0,93,1,0,0
15848,W.L.O. Sekai Renai Kikousen,X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,Sally's Law,2016-08-24,Nanali Studios,Casual;Indie,Single-player,229.0,229.0,Positive,Positive,10.0,100,1,1,0
15851,Joint Operations: Combined Arms,PC,2009,Shooter,NovaLogic,0.01,0.0,0.0,0.0,0.02,UBERMOSH Vol.3,2016-08-15,Walter Machado,Action;Indie,Single-player,52.0,52.0,Positive,Very Positive,52.0,92,1,0,1
15855,Assault Suit Leynos,PS4,2016,Shooter,Rising Star Games,0.01,0.0,0.0,0.0,0.02,Voices from the Sea,2015-03-24,Zeiva Inc,Adventure;Casual;Free to Play;Indie,Single-player,0.0,0.0,Positive,Very Positive,110.0,98,1,0,0
15858,Drakensang: The Dark Eye,PC,2009,Role-Playing,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,Sordwin: The Evertree Saga,2019-03-07,Hosted Games,Adventure;Indie;RPG,Single-player,199.0,199.0,Positive,Very Positive,113.0,96,1,1,1
15859,Storm Lover 2nd,PSP,2013,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02,Disney High School Musical 3: Senior Year Dance,2015-02-24,Page 44 Studios,Adventure,Single-player,529.0,529.0,Positive,Positive,30.0,90,1,0,0
15864,Arcana Famiglia 2,PSP,2013,Adventure,Comfort,0.0,0.0,0.02,0.0,0.02,Dracula's Legacy,2015-10-22,Jetdogs Studios;IndeePop,Casual;Indie,Single-player,169.0,169.0,Positive,Positive,10.0,90,1,1,0
15865,Taishou Moebius Line Vitable,PSV,2016,Adventure,dramatic create,0.0,0.0,0.02,0.0,0.02,TANKS,2018-06-12,Oleksandr Savostianov,Action;Casual;Indie,Single-player,0.0,0.0,Positive,Very Positive,121.0,86,1,0,0
15870,Strongest Tokyo University Shogi DS,DS,1985,Action,Mycom,0.0,0.0,0.02,0.0,0.02,Brick Breaker,2017-02-20,Sanuk Games,Casual,Single-player,599.0,599.0,Mixed,Mixed,211.0,62,1,0,0
15871,Shin Sangoku Musou Online: Souten Ranbu,PS3,2010,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,Retro Parking,2016-12-20,BYCODEC TEKNOLOJI LTD,Indie;Racing;Simulation;Strategy,Single-player,85.0,85.0,Positive,Very Positive,89.0,82,1,1,0
15878,Turbo: Super Stunt Squad,3DS,2013,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.02,Mu Cartographer,2016-08-24,Titouan Millet,Indie,Single-player,199.0,199.0,Positive,Very Positive,94.0,92,1,1,0
15888,MuvLuv Double Pack,PSV,2016,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,Driftmoon,2014-01-03,Ville Mönkkönen;Anne Mönkkönen,Adventure;Indie;RPG,Single-player,650.0,650.0,Positive,Very Positive,84.0,92,1,1,1
15889,Koihime Enbu,PS4,2016,Fighting,Yeti,0.0,0.0,0.02,0.0,0.02,Magical Eyes - Red is for Anguish,2016-03-30,Pomera Studios,Adventure;Indie,Single-player,459.0,459.0,Positive,Positive,12.0,83,1,0,0
15890,Romance of the Three Kingdoms XII,WiiU,2012,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,Songbringer,2017-09-01,Wizard Fu,Action;Adventure;Indie;RPG,Single-player,529.0,529.0,Positive,Very Positive,177.0,88,1,1,1
15891,Worldwide Soccer Manager 2006,PC,2004,Sports,Sega,0.0,0.01,0.0,0.0,0.02,The Marvellous Miss Take,2014-11-20,Wonderstruck,Action;Casual;Indie,Single-player,565.0,565.0,Positive,Very Positive,78.0,85,1,1,0
15896,Hiiro no Kakera Portable,PSP,2008,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,Jones On Fire,2015-03-27,Glass Bottom Games,Action;Casual;Indie;Racing,Single-player,169.0,169.0,Positive,Mostly Positive,25.0,76,1,1,0
15900,The Sims 4: Luxury Party Stuff,PC,2015,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.02,Great Permutator,2014-09-15,Ripatti Software,Casual;Indie;Strategy,Single-player,345.0,345.0,Positive,Very Positive,1231.0,92,1,1,1
15904,Games Explosion!,GBA,2006,Action,THQ,0.01,0.0,0.0,0.0,0.02,Slowdrive,2017-04-27,onebraverobot,Indie;Racing,Single-player,199.0,199.0,Positive,Positive,15.0,100,1,1,1
15905,Tennis no Oji-Sama: Card Hunter,PS2,2007,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Hentai Shooter 2: World Tour,2019-03-23,????,Action,Single-player,42.0,21.0,Positive,Mixed,140.0,62,1,0,0
15906,Portable Island: Tenohira Resort,PSP,2006,Simulation,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Data Hacker: Initiation,2014-07-21,New Reality Games,Adventure;Indie;RPG;Simulation,Single-player,42.0,21.0,Mixed,Positive,10.0,100,1,0,0
15907,Night Wizard the Video Game: Denial of the World,PS2,2008,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,Hentai IQ Puzzle,2018-09-08,AFBIK Studio,Adventure;Casual;Indie,Single-player,42.0,42.0,Positive,Positive,24.0,100,1,0,0
15908,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,Royal Casino: Video Poker,2018-01-09,Bullid Games,Casual;Indie,Single-player,130.0,130.0,Positive,Positive,36.0,91,1,1,1
15910,Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,2015,Action,5pb,0.0,0.0,0.02,0.0,0.02,Animals Memory,2017-12-20,Laush Dmitriy Sergeevich,Casual;Indie,Single-player,199.0,199.0,Positive,Mostly Positive,591.0,78,1,0,0
15911,Adventure Time: The Secret of the Nameless,3DS,2014,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.02,Business Magnate,2019-03-01,Ambiera,Simulation;Strategy,Single-player,419.0,419.0,Mixed,Very Positive,103.0,95,1,0,0
15912,Kao the Kangaroo Round 2,PS2,2005,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02,Neon,2018-02-06,Galactig,Action;Casual;Indie,Single-player,399.0,39.0,Positive,Positive,12.0,83,1,0,0
15913,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,Offendron Warrior,2018-12-28,Hijong Park,Action;Free to Play;Indie,Single-player,55.0,55.0,Positive,Very Positive,80.0,93,1,0,0
15914,Robopon 2: Ring Version,GBA,2001,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,Words for Evil,2014-12-11,Dylan Loney,Action;Adventure;Casual;Indie,Single-player,169.0,169.0,Positive,Positive,15.0,100,1,1,0
15919,Powerbike,DS,2009,Racing,Majesco Entertainment,0.01,0.0,0.0,0.0,0.02,Robo Miner,2015-06-11,reiti.net,Casual;Indie,Single-player,200.0,200.0,Positive,Positive,10.0,90,1,0,0
15920,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,PSP,2011,Role-Playing,Gust,0.0,0.0,0.02,0.0,0.02,Spellweaver,2016-02-01,Dream Reactor,Free to Play;Indie;Massively Multiplayer;Strategy,Single-player,0.0,0.0,Positive,Positive,13.0,84,1,0,0
15922,Rayman 10th Anniversary,GBA,2005,Platform,Ubisoft,0.01,0.0,0.0,0.0,0.02,Rush to Adventure,2017-09-11,Digital Awakening,Action;Adventure;Indie;RPG,Single-player,349.0,349.0,Positive,Positive,34.0,97,1,0,0
15925,Gaku ? Ou: The Royal Seven Stars,PSP,2012,Role-Playing,Alchemist,0.0,0.0,0.02,0.0,0.02,Le Havre: The Inland Port,2016-08-29,DIGIDICED,Casual;Indie;Strategy,Single-player,259.0,259.0,Mixed,Very Positive,346.0,91,1,1,1
15930,Race Driver: Create & Race,DS,2007,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02,Starseed Pilgrim,2013-04-16,Droqen,Adventure;Indie,Single-player,219.0,219.0,Positive,Mostly Positive,30.0,73,1,1,0
15937,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,2008,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,Nelo,2017-11-20,Magic and Mirrors,Action;Indie;Early Access,Single-player,199.0,199.0,Positive,Very Positive,103.0,92,1,0,0
15938,Pippa Funnell 2: Farm Adventures,DS,2007,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02,Bucket Detective,2017-02-16,the whale husband,Adventure;Indie,Single-player,165.0,165.0,Positive,Very Positive,74.0,85,1,1,0
15940,Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008,Simulation,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,Next,2017-11-11,Pirotexnik,Casual;Indie,Single-player,42.0,42.0,Positive,Mostly Positive,100.0,73,1,0,0
15941,Space Invaders Revolution,DS,2005,Shooter,Rising Star Games,0.01,0.0,0.0,0.0,0.02,Sinless + OST,2015-12-16,MGP Studios,Adventure;Indie;RPG,Single-player,259.0,259.0,Positive,Positive,40.0,82,1,1,0
15944,Myst,PSP,2006,Adventure,Midway Games,0.0,0.01,0.0,0.0,0.02,Conflict of Heroes: Awakening the Bear,2016-10-25,Western Civilization Software,Simulation;Strategy,Single-player,729.0,729.0,Mixed,Positive,26.0,92,1,0,0
15947,Storm Lover 2nd V,PSV,2016,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,Kabounce,2018-05-29,Stitch Heads Entertainment,Action;Indie;Sports,Single-player,479.0,479.0,Positive,Mixed,13.0,46,1,0,0
15949,Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,0.01,0.0,0.0,0.0,0.02,Signs of Life,2014-01-27,Sweet Dog Studios,Action;Adventure;Casual;Indie;RPG;Early Access,Single-player,369.0,369.0,Positive,Very Positive,56.0,96,1,0,0
15950,Accel World: Kasoku no Chouten,PS3,2013,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Drayt Empire,2016-07-16,RPG Video,Indie;RPG,Single-player,42.0,21.0,Mixed,Mixed,101.0,65,1,0,0
15951,Poupee Girl DS,DS,2009,Misc,Alvion,0.0,0.0,0.02,0.0,0.02,Diamond Joyce and the Secret of Crystal Cave,2016-09-16,Rake in Grass,Adventure;Indie;Strategy,Single-player,299.0,299.0,Positive,Positive,42.0,90,1,1,0
15954,Choro Q,PS2,2003,Racing,Zoo Digital Publishing,0.01,0.01,0.0,0.0,0.02,PUZZLE: OCEAN,2019-04-13,AFBIK Studio,Adventure;Casual;Indie,Single-player,42.0,13.0,Mixed,Very Positive,85.0,82,1,0,0
15958,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,Idol Magical Girl Chiru Chiru Michiru Part 2,2015-07-29,Frontwing,Adventure;Casual,Single-player,565.0,565.0,Positive,Mostly Positive,334.0,79,1,0,0
15960,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,Element TD,2017-01-20,Element Studios,Indie;Strategy,Single-player,50.0,50.0,Positive,Positive,15.0,80,1,0,0
15964,Farming Simulator 2014,PSV,2014,Simulation,Focus Home Interactive,0.01,0.0,0.0,0.0,0.02,Broadway: 1849,2017-11-22,Choice of Games,Adventure;Indie;RPG,Single-player,165.0,165.0,Positive,Mixed,127.0,52,1,1,1
15965,Imperium Romanum,PC,2008,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02,Battle Girls,2017-07-06,Straywire,Adventure;Casual;Indie,Single-player,610.0,610.0,Positive,Mixed,114.0,42,1,0,0
15969,Yume Neko DS,DS,2008,Simulation,Sega,0.0,0.0,0.02,0.0,0.02,Dragonpath,2016-07-06,Ebonscale Games,Action;Indie;RPG,Single-player,349.0,349.0,Positive,Positive,16.0,93,1,0,0
15976,Vitamin X: Detective B6,PSP,2012,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,miraclr - Divine Dating Sim,2018-02-14,Woodsy Studio,Casual;Indie;Simulation,Single-player,349.0,349.0,Positive,Positive,31.0,90,1,1,1
15978,You Don't Know Jack,PC,1995,Misc,Vivendi Games,0.01,0.0,0.0,0.0,0.02,A Tale of Two Kingdoms,2017-10-31,Crystal Shard,Adventure;Indie,Single-player,399.0,399.0,Positive,Very Positive,203.0,86,1,0,1
15979,Ouran Koukou Host Bu,PS2,2007,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,Atonement 2: Ruptured by Despair,2016-10-18,Astronomic Games,RPG,Single-player,299.0,299.0,Positive,Very Positive,227.0,86,1,0,0
15980,Lotus Challenge,GC,2004,Racing,Ignition Entertainment,0.01,0.0,0.0,0.0,0.02,Sanguine Sanctum,2018-09-07,Modus Interactive Games,Indie,Single-player,199.0,199.0,Positive,Very Positive,146.0,81,1,1,0
15982,Xblaze: Lost Memories,PS3,2015,Adventure,Arc System Works,0.01,0.0,0.0,0.0,0.02,The Last NightMary - A Lenda do Cabeça de Cuia,2015-11-02,Submersivo Game Studio,Indie,Single-player,229.0,229.0,Positive,Positive,11.0,81,1,1,1
15983,Turok,PC,2008,Action,Touchstone,0.0,0.01,0.0,0.0,0.01,Eleusis,2013-10-16,Nocturnal works,Adventure;Indie,Single-player,719.0,719.0,Mixed,Mixed,28.0,64,1,0,0
15984,Coven and Labyrinth of Refrain,PSV,2016,Action,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,The Wendigo,2017-03-02,warka,Violent;Gore;Action;Indie,Single-player,42.0,42.0,Positive,Very Positive,163.0,90,1,0,0
15985,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,3DS,2016,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,Cheap Golf,2018-11-05,Pixeljam,Action;Indie;Sports,Single-player,199.0,199.0,Positive,Very Positive,54.0,92,1,1,1
15988,Hotel Giant DS,DS,2008,Simulation,Nobilis,0.0,0.01,0.0,0.0,0.01,Blue Toad Murder Files™: The Mysteries of Little Riddle,2010-12-03,Relentless Software,Adventure;Casual,Single-player,300.0,300.0,Positive,Mostly Positive,14.0,71,1,0,0
15992,DokuSui: DokiDoki Suikoden,PSP,2011,Role-Playing,Irem Software Engineering,0.0,0.0,0.01,0.0,0.01,Not Dying Today,2017-01-13,9TH.ART,Violent;Gore;Action;Adventure;Casual;Indie,Single-player,349.0,349.0,Positive,Positive,31.0,96,1,1,0
15995,Bomberman (jp sales),PSP,2006,Puzzle,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,Over The Hills And Far Away,2015-09-16,WarGirl Games,Casual;Indie,Single-player,219.0,153.0,Positive,Very Positive,606.0,94,1,1,1
15996,Blazblue: Continuum Shift Extend,PSP,2012,Fighting,Arc System Works,0.0,0.0,0.01,0.0,0.01,Parker & Lane: Twisted Minds,2018-12-21,Big Blue Studios,Adventure;Casual;Strategy,Single-player,419.0,419.0,Positive,Positive,17.0,94,1,1,0
15997,S.Y.K: Shinsetsu Saiyuuki,PS2,2009,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,BombTag,2018-02-12,David Schneider,Casual;Free to Play;Indie,Online Multi-Player;Partial Controller Support,0.0,0.0,Positive,Mostly Positive,20.0,70,1,0,0
15999,Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0.0,0.01,0.0,0.0,0.01,Dead Wishes,2019-01-31,VIOLET,Indie;Simulation,Single-player,349.0,349.0,Positive,Very Positive,78.0,88,1,1,0
16000,Black Cat,PS2,2006,Action,Capcom,0.0,0.0,0.01,0.0,0.01,The Sun and Moon,2014-11-14,Daniel Linssen,Action;Indie,Single-player,259.0,259.0,Positive,Mostly Positive,174.0,78,1,1,0
16001,One Piece: Daikaizoku Coliseum,3DS,2016,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,Fire Place,2018-09-21,Badru;Michael Bell;Pol Clarissou;Zoe Vartanian;Galen Drew,Casual;Indie;Simulation,Single-player,199.0,199.0,Mixed,Very Positive,61.0,98,1,1,1
16002,Mortal Kombat,PC,1994,Fighting,Acclaim Entertainment,0.01,0.0,0.0,0.0,0.01,Super Pixel Racers,2019-01-30,"21c.Ducks Co., Ltd.",Action;Indie;Racing,Single-player,459.0,459.0,Positive,Very Positive,103.0,93,1,0,0
16005,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,2011,Role-Playing,Unknown,0.0,0.0,0.01,0.0,0.01,Massive Assault: Phantom Renaissance,2009-11-04,Wargaming.net,Strategy,Single-player,369.0,369.0,Positive,Very Positive,81.0,80,1,0,0
16006,Serious Sam II,PC,2005,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,Project Pastorate,2018-05-31,PsyRob,Violent;Adventure;Casual;Indie,Single-player,105.0,105.0,Positive,Positive,19.0,94,1,1,0
16009,Secret Game Portable,PSP,2010,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,Final Approach,2016-04-04,Phaser Lock Interactive,Action;Casual;Indie;Simulation;Strategy,Single-player,459.0,459.0,Positive,Mostly Positive,511.0,78,1,0,0
16011,Neverwinter Nights 2: Mask of the Betrayer,PC,2007,Role-Playing,Atari,0.0,0.01,0.0,0.0,0.01,Rabiez: Epidemic,2016-03-04,Sekerin Productions,Indie;Strategy,Single-player,42.0,21.0,Mixed,Positive,29.0,89,1,0,0
16012,Kimi no Yuusha,DS,2008,Role-Playing,SNK Playmore,0.0,0.0,0.01,0.0,0.01,Fausts Alptraum,2017-04-08,LaboRatStudio,Adventure;Free to Play;Indie,Single-player,0.0,0.0,Positive,Positive,33.0,84,1,0,0
